startDate,endDate,countryName,ISO,location,disasterType,disasterSubtype,totalDeaths,totalAffected,disasterID
18/07/2001,18/07/2001,Italy,ITA,"Nicolosi municipality (Catania Province, Sicilia Region)",Volcanic activity,Ash fall,,,2001-0378
14/07/2001,14/07/2001,China,CHN,"Donghua village (Yongsheng Xian area, Lijiang district, Yunnan Sheng province)",Earthquake,Ground movement,,25000,2001-0389
14/08/2001,14/08/2001,Ecuador,ECU,"Quero, Cevallos, Mocha, San Pedro de Pelileo, Tisaleo districts (Tungurahua province), Penipe, Guano districts (Chimborazo province)",Volcanic activity,Ash fall,,22770,2001-0456
25/07/2001,25/07/2001,Philippines (the),PHL,"Legazpi City area (Albay district, Region V (Bicol region) province)",Volcanic activity,Ash fall,,57645,2001-0461
28/06/2001,28/06/2001,Indonesia,IDN,Jawa Barat province,Earthquake,Ground movement,,12512,2001-0546
27/10/2001,27/10/2001,China,CHN,"Yongsheng area (Lijiang district, Yunnan Sheng province)",Earthquake,Ground movement,1,17220,2001-0598
14/02/2001,14/02/2001,Indonesia,IDN,Bengkulu province,Earthquake,Ground movement,,,2001-0669
5/2/01,5/2/01,Congo (the Democratic Republic of the),COD,"Nord-Kivu, Sud-Kivu provinces",Volcanic activity,Ash fall,,,2001-0732
10/7/01,10/7/01,Turkey,TUR,Erzurum province,Earthquake,Ground movement,,131,2001-0748
26/07/2001,26/07/2001,Greece,GRC,"Skyros Island (Evvoias district, Sterea Ellada province)",Earthquake,Ground movement,,300,2001-0749
8/10/01,8/10/01,Iran (Islamic Republic of),IRN,Birjand district (Khorasan province),Earthquake,Ground movement,,1000,2001-0750
4/12/01,4/12/01,Peru,PER,"Pucuncho city (Cayarani municipality, Condesuyos district, Arequipa province) , Chuquibamba municipality (Condesuyos district, Arequipa province)",Earthquake,Ground movement,2,155,2001-0751
9/8/01,9/8/01,Peru,PER,Antambaba district (Apurcmac province),Earthquake,Ground movement,4,3965,2001-0754
3/1/02,3/1/02,Vanuatu,VUT,Port Vila city (Shefa province),Earthquake,Ground movement,,500,2002-0002
9/1/02,9/1/02,Tajikistan,TJK,"Taghi Akbar, Talkhan Chashma, Passimokhroukho areas (Rogunsky district, Tadzhikistan Territories province)",Earthquake,Ground movement,3,1050,2002-0015
17/01/2002,21/01/2002,Congo (the Democratic Republic of the),COD,Goma district (Nord-Kivu province),Volcanic activity,Ash fall,200,110400,2002-0033
17/01/2002,17/01/2002,Rwanda,RWA,"Gisenyi city (Rubavu district, West/Iburengerazuba province)",Earthquake,Ground movement,45,1643,2002-0042
3/2/02,3/2/02,Turkey,TUR,Bolvadin district (Afyon province),Earthquake,Ground movement,42,252327,2002-0065
10/1/02,10/1/02,Papua New Guinea,PNG,Aitape district (West Sepik province),Earthquake,Ground movement,1,1000,2002-0070
6/2/02,6/2/02,Mexico,MEX,"La Yerbabuena village (Cuauhtemoc district, Colima province)",Volcanic activity,Ash fall,,300,2002-0072
13/02/2002,13/02/2002,Guatemala,GTM,"Del Fuego volcano (Chimaltenango, Sacatepéquez, Escuintla provinces)",Volcanic activity,Ash fall,,,2002-0087
17/02/2002,17/02/2002,Iran (Islamic Republic of),IRN,Dashty district (Bushehr province),Earthquake,Ground movement,1,780,2002-0107
3/3/02,3/3/02,Afghanistan,AFG,"Hindu Kush montain (Wakhan district, Badakhshan province), Souchi Bala Payan, Yawan villages (Yawan district, Badakhshan province), Souch village (Jorm district, Badakhshan province), Jurm, Malang Ab villages (Baharak district, Badakhshan province), Rostaq district (Takhar province), Kabul district (Kabul province), Khuram Wa Sarbagh, Aybak districts (Samagan province)",Earthquake,Ground movement,150,3513,2002-0122
3/3/02,3/3/02,Pakistan,PAK,Bajaur Agency district (Federally Administered Tribal Areas province),Earthquake,Ground movement,3,,2002-0122
3/3/02,3/3/02,Tajikistan,TJK,Badakhshoni Kuni province,Earthquake,Ground movement,,500,2002-0122
6/3/02,6/3/02,Philippines (the),PHL,"General Santos city (South Cotabato district, Region XII (Soccsksargen) province), Kiamba area (Saranggani district, Region XII (Soccsksargen) province)",Earthquake,Ground movement,15,73451,2002-0129
31/03/2002,31/03/2002,Taiwan (Province of China),TWN,"Hualien area (Name Unknown district, Taiwan Sheng province)",Earthquake,Ground movement,4,500,2002-0172
25/03/2002,25/03/2002,Afghanistan,AFG,Nahrin district (Baghlan province),Earthquake,Ground movement,1000,91228,2002-0175
12/4/02,12/4/02,Afghanistan,AFG,"Dawabi, Khojakeder villages (Nahrin district, Baghlan province)",Earthquake,Ground movement,50,6150,2002-0208
24/04/2002,24/04/2002,Serbia Montenegro,SCG,Gnjilane town (Kosovsko-pomoravski Province),Earthquake,Ground movement,1,100,2002-0234
24/04/2002,24/04/2002,Iran (Islamic Republic of),IRN,"Behabad village (Sonqor district, Kermanshah province) Dinvar village (Sahneh district, Kermanshah province)",Earthquake,Ground movement,2,20056,2002-0246
25/04/2002,25/04/2002,Georgia,GEO,Tbilissi district (Tbilisi province),Earthquake,Ground movement,6,19156,2002-0247
28/05/2002,28/05/2002,Argentina,ARG,"Aminga, Anillaco, Agua Blanca, Chuquis towns (Castro Barros district, La Rioja Provinve)",Earthquake,Ground movement,,727,2002-0368
22/06/2002,22/06/2002,Iran (Islamic Republic of),IRN,"Ab Garm, Buin Zahra, Avaj villages (Bueinzahra district, Ghazvin province), Shirin Su area (Kabudarahang district, Hamedan province), Razan district (Hamedan province), Abhar, Khodabandeh districts (Zanjan province)",Earthquake,Ground movement,227,111300,2002-0378
16/07/2002,16/07/2002,Ecuador,ECU,"Santiago De Mendez municipality (Santiago district, Morona Santiago province)",Mass movement (dry),Landslide,60,,2002-0437
2/7/02,2/7/02,Papua New Guinea,PNG,Kimbe district (West New Britain province),Volcanic activity,Ash fall,,13000,2002-0492
15/08/2002,15/08/2002,Indonesia,IDN,Poso district (Sulawesi Tengah province),Earthquake,Ground movement,,2548,2002-0512
24/08/2002,24/08/2002,Egypt,EGY,Cairo province,Earthquake,Ground movement,,250,2002-0545
9/9/02,9/9/02,Papua New Guinea,PNG,Wewak district (East Sepik province),Earthquake,Ground movement,4,4470,2002-0577
14/09/2002,14/09/2002,India,IND,Andaman Islands district (Andaman and Nicobar province),Earthquake,Ground movement,2,200,2002-0584
10/10/02,10/10/02,Indonesia,IDN,"Manokwari, Ransiki, Oransbari, Prafi, Anggi, Warmare villages (Manokwari district, Papua Barat province), Bintuni village (Telukbintuni district, Papua Barat province), Windesi, Wasior villages (Telukwondama district, Papua Barat province)",Earthquake,Ground movement,8,9082,2002-0643
18/05/2002,18/05/2002,"Tanzania, United Republic of",TZA,Bunda district (Mara province),Earthquake,Ground movement,2,2000,2002-0654
8/8/02,8/8/02,China,CHN,"Rulong village (Xinlong Xian area, Garze Tibetan district, Sichuan Sheng province)",Earthquake,Ground movement,,378,2002-0655
29/10/2002,29/10/2002,Italy,ITA,"Zafferana Etnea, Giarre, Santa Venerina towns (Catania Province, Sicilia Region)",Earthquake,Ground movement,,1009,2002-0680
31/10/2002,31/10/2002,Italy,ITA,"San Guliano di Puglia town (Campobasso province, Molise region)",Earthquake,Ground movement,30,8533,2002-0690
2/11/02,2/11/02,Pakistan,PAK,Administrative unit not available district (Jammu and Kashmir province),Earthquake,Ground movement,17,15065,2002-0692
3/11/02,4/11/02,Ecuador,ECU,"Pedro Mancayo, Cayambe, Quito, Ruminahui, Mejia districts (Pichincha province), Gonzalo Pizarro district (Sucumbios province), El Chaco, Quijos districts (Napo province)",Volcanic activity,Ash fall,,128150,2002-0693
11/11/02,11/11/02,Indonesia,IDN,"Garut, Bandung (Jawa Barat province)",Volcanic activity,Ash fall,,5000,2002-0701
21/11/2002,21/11/2002,Pakistan,PAK,Administrative unit not available district (Jammu and Kashmir province),Earthquake,Ground movement,19,140782,2002-0721
2/12/02,2/12/02,Greece,GRC,"Vartholomio city (Ileias district, Dytiki Ellada province)",Earthquake,Ground movement,,167,2002-0757
28/11/2002,28/11/2002,Vanuatu,VUT,Merelava island (Torba province),Earthquake,Ground movement,,503,2002-0770
24/12/2002,24/12/2002,Iran (Islamic Republic of),IRN,Kermanshah province,Earthquake,Ground movement,,15015,2002-0804
20/09/2002,20/09/2002,Indonesia,IDN,"Ransiki village (Manokwari district, Papua Barat province)",Earthquake,Ground movement,,155,2002-0820
25/09/2002,25/09/2002,Iran (Islamic Republic of),IRN,Masjed-e soleiman district (Khuzestan province),Earthquake,Ground movement,,5,2002-0821
2/11/02,2/11/02,Indonesia,IDN,Simeulue district (Nangroe Aceh Darussalam province),Earthquake,Ground movement,3,60,2002-0822
14/12/2002,14/12/2002,China,CHN,"Yumen Shi (Jiuquan district, Gansu Sheng province)",Earthquake,Ground movement,2,65500,2002-0835
2/10/02,2/10/02,Ecuador,ECU,Banos de Angua Santa district (Tungurahua province),Volcanic activity,Ash fall,,21500,2002-0846
6/9/02,6/9/02,Italy,ITA,Palermo Province (Sicilia Region),Earthquake,Ground movement,2,,2002-0882
21/01/2003,21/01/2003,Mexico,MEX,"Colima, Armeria, Coquimatlan, Ixtlahuacan, Cuahutemoc, Villa de Alvarez, Manzanillo, Minatitlan, Tecoman districts (Colima province), Zapotitlan de Vadillo, Toliman, Tonila, Pihuamo districts (Jalisco province)",Earthquake,Ground movement,29,178603,2003-0039
27/01/2003,27/01/2003,Turkey,TUR,Pulumur district (Tunceli province),Earthquake,Ground movement,1,2,2003-0050
12/1/03,12/1/03,Iran (Islamic Republic of),IRN,"Nourabad area (Shiraz district, Fars province), Kazerun district (Fars province)",Earthquake,Ground movement,,10080,2003-0068
23/01/2003,23/01/2003,Indonesia,IDN,Dompu district (Nusatenggara Barat province),Earthquake,Ground movement,,2502,2003-0069
24/02/2003,24/02/2003,China,CHN,"Payzawat village (Jiashi Xian area, Kashgar district, Xinjiang Uygur Zizhiqu province), Bachu Xian, Yuepuhu Xian, Yingjisha Xian, Maigaiti Xian, Shule Xian, Shufu Xian, Kashi Shi areas (Kashgar district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,268,517000,2003-0105
17/04/2003,17/04/2003,China,CHN,"Huaitoutalazhen village (Delingha Shi area, Haixi Mongol and Tibetan district, Qinghai Sheng province)",Earthquake,Ground movement,,3300,2003-0183
11/4/03,11/4/03,Italy,ITA,Alessandria Province (Piemonte Region),Earthquake,Ground movement,,232,2003-0184
1/5/03,1/5/03,Turkey,TUR,"Bingol, Celtiksuyu, Sancak, Gokdere, Gozeler villages (Merkez district, Bingol province)",Earthquake,Ground movement,177,290520,2003-0197
4/5/03,4/5/03,China,CHN,"Bachu Xian, Jiashi Xian areas (Kashgar district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,1,8003,2003-0209
10/5/03,10/5/03,Northern Mariana Islands (the),MNP,Anatahan island (Administrative unit not available province),Volcanic activity,Ash fall,,,2003-0224
10/4/03,10/4/03,Afghanistan,AFG,"Yaka Bagh area (Namakab district, Takhar province)",Earthquake,Ground movement,1,1001,2003-0236
21/05/2003,21/05/2003,Algeria,DZA,"Thenia, Zemmouri, Boumerdes, Dellys, Khemis El Khechna, Bordj Menaiel, Isser districts (Boumerdes province), Reghaia, Rouiba, Bab El Oued, Alger, Casbah, Hamma Anassers districts (Alger province)",Earthquake,Ground movement,2266,210261,2003-0245
26/05/2003,26/05/2003,Japan,JPN,"Iwate, Miyagi, Yamagata, Akita, Aomori provinces",Earthquake,Ground movement,,2303,2003-0249
27/05/2003,27/05/2003,Indonesia,IDN,"Morotai island (Halmahera Utara district, Malaku Utara province)",Earthquake,Ground movement,1,247,2003-0254
27/05/2003,27/05/2003,Algeria,DZA,Zemmouri district (Boumerdes province),Earthquake,Ground movement,9,200,2003-0255
23/05/2003,23/05/2003,Kazakhstan,KAZ,Zhambyl district (Jambylslkaya province),Earthquake,Ground movement,3,36626,2003-0259
3/7/03,3/7/03,Iran (Islamic Republic of),IRN,Torbat-e jam district (Khorasan province),Earthquake,Ground movement,,1091,2003-0322
5/6/03,5/7/03,Ecuador,ECU,"Guano, Penipe districts (Chimborazo province), Cevallos, Mocha, Quero, San Pedro de Pelileo, Tisaleo districts (Tungurahua province)",Volcanic activity,Ash fall,,25000,2003-0326
21/07/2003,21/07/2003,China,CHN,"Dayao Xian area (Chuxiong Yi district, Yunnan Sheng province)",Earthquake,Ground movement,16,1295584,2003-0348
26/07/2003,26/07/2003,Japan,JPN,"Sendaisi_Aobaku, Sendaisi_Daisiroku, Sendaisi_Izumiku, Sendaisi_Miyaginoku, Sendaisi_Wakabayasiku, Isinomakisi, Hurukawasi, Kasimadaimati, Nangootyoon, Narusetyoo, Yamototyoo, Yoneyamatyoo districts (Miyagi province)",Earthquake,Ground movement,,18191,2003-0354
14/08/2003,14/08/2003,Greece,GRC,"Lefkados district, Ionioi Nisoi province",Earthquake,Ground movement,,50,2003-0400
16/08/2003,16/08/2003,China,CHN,"Lindong village (Balin-Zuo Qi area, Chifeng district, Nei Mongol Zizhiqu province), Tianshanzhen village (Aluke'erqin Qi area, Chifeng district, Nei Mongol Zizhiqu province)",Earthquake,Ground movement,4,455500,2003-0402
13/08/2003,13/08/2003,Panama,PAN,"Colon district (Colon province), Panama district (Panama province)",Earthquake,Ground movement,,340,2003-0411
11/8/03,11/8/03,Indonesia,IDN,"Wasile area (Halmahera Tengah district, Maluku Utara province)",Earthquake,Ground movement,,500,2003-0414
10/7/03,10/7/03,Iran (Islamic Republic of),IRN,"Shahr e Pir, Deberan, Deh No, Darreh Shur, Darya, Zarrin-Dasht, Hajjiabad villages (Darab district, Fars province), Jahrom district (Fars province)",Earthquake,Ground movement,1,17525,2003-0438
27/07/2003,27/07/2003,Bangladesh,BGD,"Chittagong, Cox's Bazar, Rangamati districts (Chittagong province)",Earthquake,Ground movement,2,2525,2003-0452
26/09/2003,26/09/2003,Japan,JPN,Hokkaidoo province,Earthquake,Ground movement,2,773,2003-0476
22/09/2003,22/09/2003,Dominican Republic (the),DOM,"Puerto Plata district (Puerto Plata province), San Francisco de Macoris district (Duarte province), Santiago district (Santiago province), Nagua district (Maria Trinidad Sanches province)",Earthquake,Ground movement,3,2015,2003-0477
27/09/2003,27/09/2003,Russian Federation (the),RUS,"Kosh-Agachsky, Ust'-Ulagan, Ongudai, Shebalino towns (Altay Republic Province)",Earthquake,Ground movement,3,1805,2003-0497
16/10/2003,16/10/2003,China,CHN,"Dayao Xian area (Chuxiong Yi district, Yunnan Sheng province)",Earthquake,Ground movement,3,60056,2003-0509
25/10/2003,25/10/2003,China,CHN,"Minle Xian, Shandan Xian, Sunan Yugu Zizhixian areas (Zhangye district, Gansu Sheng province)",Earthquake,Ground movement,9,275043,2003-0519
13/11/2003,13/11/2003,China,CHN,"Min Xian area (Dingxi district, Gansu Sheng province), Lintan Xian, Zhuoni Xian areas (Gannan Tibetan district, Gansu Sheng province),",Earthquake,Ground movement,1,23369,2003-0546
15/11/2003,15/11/2003,China,CHN,"Ludian Xian area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,4,493065,2003-0547
1/12/03,1/12/03,China,CHN,"Zhaosu Xian area (Ili Kazakh district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,11,6018,2003-0582
26/11/2003,26/11/2003,China,CHN,"Ludian Xian area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,,10004,2003-0596
22/12/2003,22/12/2003,United States of America (the),USA,"Paso Robles, Templeton, Atascadero, Cambria, Morro Bay, Oceano villages (San Luis Obispo district, California province)",Earthquake,Ground movement,2,160,2003-0623
25/12/2003,25/12/2003,Costa Rica,CRI,"Corredores, Golfito districts (Puntarenas province)",Earthquake,Ground movement,2,135,2003-0628
25/12/2003,25/12/2003,Panama,PAN,"Puerto Armuelles municipality (Baru district, Chiriqui province)",Earthquake,Ground movement,2,1075,2003-0628
26/12/2003,26/12/2003,Iran (Islamic Republic of),IRN,Bam district (Kerman province),Earthquake,Ground movement,26796,267628,2003-0630
26/07/2003,26/07/2003,Turkey,TUR,Buldan district (Denizli province),Earthquake,Ground movement,,240,2003-0648
11/12/03,11/12/03,Iran (Islamic Republic of),IRN,Masjed-e soleiman district (Khuzestan province),Earthquake,Ground movement,,725,2003-0649
10/4/03,10/4/03,Turkey,TUR,"Seferihisar, Konak districts (Izmir province)",Earthquake,Ground movement,,170,2003-0783
1/1/04,1/1/04,Indonesia,IDN,"Kota Mataram, Lombok Barat districts (Nusatenggara Barat), Klungkung, Karangasem districts (Bali province)",Earthquake,Ground movement,1,30040,2004-0001
10/1/04,10/1/04,Algeria,DZA,"Alger, Boumerdes provinces",Earthquake,Ground movement,,300,2004-0011
29/01/2004,29/01/2004,Indonesia,IDN,Sikka district (Nusatenggara Timur province),Volcanic activity,Ash fall,,4615,2004-0033
6/2/04,7/2/04,Indonesia,IDN,Nabire district (Papua province),Earthquake,Ground movement,37,14072,2004-0040
14/02/2004,14/02/2004,Pakistan,PAK,"Bisham Tehsil area (Shangla District district, North-West Frontier province), Batagram District, Mansehra District, Kohistan District districts (North-West Frontier province)",Earthquake,Ground movement,24,13148,2004-0054
24/02/2004,26/02/2004,Morocco,MAR,"Tamassint village (Imrabten area, Bni Ouriagh sub-district, Al Hoceima district, Taza - Al Hoceima - Taounate province), Ajdir village (Ait Youssef Ouali area, Bni Ouriagh sub-district, Al Hoceima district, Taza - Al Hoceima - Taounate province), Ait Kamra, Bni Abdallah areas (Bni Ouriagh sub-district, Al Hoceima district, Taza - Al Hoceima - Taounate province), Imzouren sub-district (Al Hoceima district, Taza - Al Hoceima - Taounate province)",Earthquake,Ground movement,628,13465,2004-0073
16/02/2004,16/02/2004,Indonesia,IDN,Kota Padangpanjang district (Sumatera Barat province),Earthquake,Ground movement,5,507,2004-0088
24/03/2004,24/03/2004,China,CHN,"Xiwuzhumuqin Qi area (Xilin Gol district, Nei Mongol Zizhiqu province)",Earthquake,Ground movement,,190100,2004-0126
25/03/2004,25/03/2004,Turkey,TUR,"Askale, Buyukgecit, Kucukgecit, Karabiyik, Kandilli villages (Askale district, Erzurum province)",Earthquake,Ground movement,9,4030,2004-0127
28/03/2004,28/03/2004,Turkey,TUR,"Askale, Ilica, Cat districts (Erzurum province)",Earthquake,Ground movement,,32530,2004-0132
1/4/04,1/4/04,Tajikistan,TJK,"Karabuin village (Penjikenskiy district,Sogd province)",Earthquake,Ground movement,,180,2004-0147
28/05/2004,28/05/2004,Iran (Islamic Republic of),IRN,"Nour, Baladeh cities (Nur district, Mazandaran province), Alamout area (Qasr-e shirin district, Ghazvin province), Taleghan area (Savojbolagh district, Tehran province), Chalus, Noshahr districts (Mazandaran province)",Earthquake,Ground movement,35,498,2004-0234
31/05/2004,31/05/2004,Russian Federation (the),RUS,Tatarsky Bay (Sakhalin Isl.) (Sakhalinskaya Oblast Province),Earthquake,Ground movement,,138,2004-0250
1/6/04,7/6/04,Indonesia,IDN,"Tahuna, Kendahe, Tabukan Utara sub-districts (Kepulauan-sangihe districts, Sulawesi Utara province)",Volcanic activity,Ash fall,,16828,2004-0251
8/6/04,8/6/04,Indonesia,IDN,"Pasuruan, Probolinggo districts (Jawa Timur province)",Volcanic activity,Ash fall,2,20005,2004-0269
2/7/04,2/7/04,Turkey,TUR,Dogubeyazit district (Agri province),Earthquake,Ground movement,18,356,2004-0308
10/8/04,10/8/04,China,CHN,"Ludian Xian area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,4,120600,2004-0406
18/08/2004,18/08/2004,Colombia,COL,Sotara district (Cauca province),Earthquake,Ground movement,1,502,2004-0426
18/07/2004,18/07/2004,Afghanistan,AFG,Paktya province,Earthquake,Ground movement,2,1040,2004-0436
4/9/04,4/9/04,Indonesia,IDN,Sikka district (Nusatenggara Timur province),Volcanic activity,Ash fall,,2100,2004-0463
19/10/2004,19/10/2004,China,CHN,Baoshan district (Yunnan Sheng province),Earthquake,Ground movement,,100012,2004-0522
23/10/2004,25/10/2004,Japan,JPN,"Odiyasi, Nagaokasi, Tookamatisi districts (Niigata province)",Earthquake,Ground movement,40,62183,2004-0532
12/11/04,12/11/04,Indonesia,IDN,Alor district (Nusatenggara Timur province),Earthquake,Ground movement,33,83381,2004-0562
7/9/04,7/9/04,China,CHN,Gansu Sheng province,Earthquake,Ground movement,,22019,2004-0571
15/11/2004,15/11/2004,Colombia,COL,"Litoral de San Juan, Litoral de San Juan (is.), Bajo Baudo (is.), Bajo Baudo (pizzaro) districts (Choco province), Cali, Buenaventua, Buenaventura (is.), El Cerrito, Restrepo, Zarzal, Bugalagrande, Calima (darien), Vijes districts (Valle del Cauca province)",Earthquake,Ground movement,,8036,2004-0575
21/11/2004,21/11/2004,Dominica,DMA,"St. Andrew, St. John, St. Joseph, St. Peter provinces",Earthquake,Ground movement,,100,2004-0582
21/11/2004,21/11/2004,Guadeloupe,GLP,"Basse-Terre, Terre-de-Bas, Saintes Isl.",Earthquake,Ground movement,1,153,2004-0582
20/11/2004,20/11/2004,Costa Rica,CRI,"San Jose, Puntarenas provinces",Earthquake,Ground movement,8,280,2004-0599
26/11/2004,26/11/2004,Indonesia,IDN,Nabire district (Papua province),Earthquake,Ground movement,32,12833,2004-0607
00/10/2004,00/11/2004,Papua New Guinea,PNG,Bogia district (Madang province),Volcanic activity,Ash fall,,9600,2004-0610
3/12/04,3/12/04,China,CHN,"Zuojiaying village (Liupanshui Shi area, Liupanshui district, Guizhou Sheng province)",Mass movement (dry),Landslide,44,353,2004-0619
1/12/04,1/12/04,Algeria,DZA,Boumerdes district (Boumerdes province),Earthquake,Ground movement,,15,2004-0620
26/12/2004,26/12/2004,Bangladesh,BGD,"Barisal, Chittagong, Khulna provinces",Earthquake,Tsunami,2,,2004-0659
26/12/2004,26/12/2004,India,IND,"Kancheepuram, Villupuram, Nagapattinam, Thoothukudi, Tirunelveli Kattabo, Kanniyakumari, Chennai, Thiruvallur, Cuddalore, Pudukkottai, Ramanathapuram, Sivaganga, Thanjavur districts (Tamil Nadu province), Vishakhapatnam, East Godavari, West Godavari, Krishna, Guntur, Prakasam, Nellore districts (Andhra Pradesh province), Kollam, Alappuzha, Ernakulam districts (Kerala province), Puducherry, Karaikal district (Puducherry province), Andaman and Nicobar province",Earthquake,Tsunami,16389,654512,2004-0659
26/12/2004,26/12/2004,Indonesia,IDN,"Nangroe Aceh Darussalam, Sumatera Utara provinces",Earthquake,Tsunami,165708,532898,2004-0659
26/12/2004,26/12/2004,Kenya,KEN,Mombassa district (Coast province),Earthquake,Tsunami,1,,2004-0659
26/12/2004,26/12/2004,Malaysia,MYS,"Barat Daya, Timur Laut district (Pulau Pinang province)",Earthquake,Tsunami,80,5063,2004-0659
26/12/2004,26/12/2004,Maldives,MDV,"Alifu Alifu, Alifu Dhaalu, Baa, Faafu, Gaafu Alifu, Gaafu Dhaalu, Haa Alifu, Haa Dhaalu, Kaafu, Laamu, Lhaviyani, Male', Meemu, Noonu, Raa, Seenu, Shaviyani, Thaa, Vaavu provinces",Earthquake,Tsunami,102,27214,2004-0659
26/12/2004,26/12/2004,Myanmar,MMR,"Kawthoung, Pyapon, Pathein districts (Ayeyawaddy province), Kawthoung district (Taninthayi province), Sittwe district (Rakhine province)",Earthquake,Tsunami,71,15700,2004-0659
26/12/2004,26/12/2004,Seychelles,SYC,"Anse Aux Pins, Anse Boileau, Anse Etoile, Anse Royale, Au Cap, Baie Lazare, Beau Vallon, Bel Air, Belombre, Cascade, English River, Glacis, Grande Anse Mahe, La Digue, Les Mamelles, Mont Buxton, Mont Fleuri, Plaisance, Pointe Larue, Port Glaud, Praslin, Roche Caiman, St Louis, Takamaka provinces",Earthquake,Tsunami,3,4830,2004-0659
26/12/2004,26/12/2004,Somalia,SOM,"Hafun village (Iskushuban district, Bari province), Garacad village (Jariiban district, Mudug province), Eyl district (Nugaal province), Marka, Baraawe districts (Shabelle Hoose province)",Earthquake,Tsunami,298,105083,2004-0659
26/12/2004,26/12/2004,Sri Lanka,LKA,"Jaffna, Kilinochchi, Mullativu, Trincomalee, Batticaloa, Ampara, Hambantota, Matara, Galle, Kalutara, Colombo, Gampaha, Puttalam, Vavuniya districts",Earthquake,Tsunami,35399,1019306,2004-0659
26/12/2004,26/12/2004,"Tanzania, United Republic of",TZA,Dar-es-salaam,Earthquake,Tsunami,10,,2004-0659
26/12/2004,26/12/2004,Thailand,THA,"Krabi, Phangnga, Phuket, Ranong, Satun, Trang provinces",Earthquake,Tsunami,8345,67007,2004-0659
5/12/04,5/12/04,Germany,DEU,"Waldkirch, Emmendingen towns (Freiburg district, Baden-Wuerttemberg Province)",Earthquake,Ground movement,,150,2004-0669
12/7/04,12/7/04,Slovenia,SVN,"Kobarid, Bovec districts (Goriska Province)",Earthquake,Ground movement,1,605,2004-0670
24/02/2004,24/02/2004,Burundi,BDI,"Ruyaga village (Rugombo district, Cibitoke province)",Earthquake,Ground movement,3,120,2004-0671
4/5/04,4/5/04,China,CHN,"Delingha area (Haixi Mongol and Tibetan district, Qinghai Sheng province)",Earthquake,Ground movement,,4199,2004-0680
10/1/05,10/1/05,Iran (Islamic Republic of),IRN,"Agh Ghala area (Gorgan district, Golestan province)",Earthquake,Ground movement,,110,2005-0016
24/01/2005,24/01/2005,Indonesia,IDN,Kota Palu district (Sulawesi Tengah province),Earthquake,Ground movement,1,684,2005-0031
24/01/2005,24/01/2005,Turkey,TUR,"Batman city (Merkez district, Batman province), Siirt city (Merkez district, Siirt province), Adana, Van, Hakkari provinces",Earthquake,Ground movement,2,422,2005-0070
22/02/2005,22/02/2005,Iran (Islamic Republic of),IRN,"Rooein Abad, Akbar, Asghar, Dehaafkan, Behabad, Sardkooyeh, Fathabad, Motaharabad, Eslam Abad, Arjomandieh, Baharestan villages (Zarand district, Kerman province)",Earthquake,Ground movement,612,94766,2005-0092
14/03/2005,14/03/2005,Turkey,TUR,Karliova district (Bingol province),Earthquake,Ground movement,,2268,2005-0126
20/03/2005,20/03/2005,Japan,JPN,Hukuoka province,Earthquake,Ground movement,1,3535,2005-0129
9/3/05,9/3/05,South Africa,ZAF,"Klerksdorp, Stilfontein villages (Dr Kenneth Kaunda District Municipality district, North West province)",Earthquake,Ground movement,2,58,2005-0132
28/03/2005,28/03/2005,Indonesia,IDN,"Simeulue, Aceh Singkil districts (Nangroe Aceh Darussalam province) Nias, Nias Selatan districts (Sumatera Utara province)",Earthquake,Ground movement,915,105313,2005-0160
12/4/05,12/4/05,Indonesia,IDN,Solok district (Sumatera Barat province),Volcanic activity,Ash fall,,26000,2005-0202
16/04/2005,16/04/2005,Comoros (the),COM,"Dimani, Pidjani villages (Ngazidja province)",Volcanic activity,Ash fall,,39000,2005-0205
20/04/2005,20/04/2005,Japan,JPN,"Hukuoka, Saga provinces",Earthquake,Ground movement,,895,2005-0211
5/5/05,5/5/05,El Salvador,SLV,"Apaneca district (Ahuachapan province), Juayua district (Sonsonate province)",Earthquake,Ground movement,1,751,2005-0240
2/6/05,10/6/05,Papua New Guinea,PNG,"Aitavala, Masele, Kilenge, Ongaea, Potne, Sumel, Vem, Galegale, Tauale, Laut, Aimaga, Aipate, Gie villages (Gloucester district, West New Britain province)",Volcanic activity,Ash fall,,15000,2005-0308
13/06/2005,13/06/2005,Chile,CHL,"Iquique, Alto Hospicio towns (Iquique district, Tarapaca province), Pozo Almonte, Pica, Camina, Huara, Colchane towns (Tamarugal district, Tarapaca province)",Earthquake,Ground movement,11,27645,2005-0321
13/06/2005,13/06/2005,Peru,PER,"Arequipa district (Arequipa province), Ilo, General Sanchez Cerro, Mariscal Nieto districts (Moquega province), Candarave, Jorge Basadre, Tacna, Tarata districts (Tacna province) , Punta de Bombon (Islay district, Arequipa province)",Earthquake,Ground movement,,,2005-0321
5/6/05,5/6/05,Papua New Guinea,PNG,Lae district (Morobe province),Earthquake,Ground movement,1,200,2005-0328
