startDate,endDate,countryName,ISO,location,disasterType,disasterSubtype,totalDeaths,totalAffected,disasterID
00/01/2009,00/11/2009,Paraguay,PRY,"Boqueron, Presidente Hayes, Alto Paraguay, Concepción, Neembucú provinces",Drought,Drought,,200000,2009-9210
00/11/2009,00/00/2010,Ecuador,ECU,"Manabi, Los Rios, Cotopaxi, Bolivar, Chimborazo, Tungurahua provinces",Drought,Drought,,107500,2009-9415
00/03/2009,00/12/2009,Guatemala,GTM,"Baja Verapaz, El Progreso, Zacapa, Jalapa, Chiquimula, Santa Rosa, Jutiapa, Quiché provinces",Drought,Drought,,2500000,2009-9415
12/00/2009,00/00/2009,El Salvador,SLV,"Ahuachapan, Cabanas, Chalatenango, Cuscatlan, La Libertad, La Paz, La Union, Morazan, San Miguel, San Salvador, San Vicente, Santa Ana, Sonsonate, Usulutan provinces",Drought,Drought,,,2009-9415
00/11/2009,00/00/2010,Venezuela (Bolivarian Republic of),VEN,"Amazonas, Anzoategui, Apure, Aragua, Barinas, Bolivar, Carabobo, Cojedes, Delta Amacuro, Dependencias Federales, Falcon, Guarico, Lara, Merida, Miranda, Monagas, Nueva Esparta, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy, Zulia, Vargas, Distrito Capital provinces",Drought,Drought,,,2009-9415
00/11/2009,00/02/2011,Honduras,HND,"Paraiso, Francisco Morazan, Yoro, Choluteca, Valle, Intibuca provinces",Drought,Drought,,45000,2009-9559
00/01/2010,6/4/10,Colombia,COL,"Antioquia, Arauca, Bolivar, Boyaca, Caldas, Caqueta, Casanare, Cauca, Cesar, Cordoba, Cundinamarca, Guainia, Guajira, Guaviare, Huila, Magdalena, Meta, Narino, Norte De Santander, Putumayo, Quindio, Risaralda, Santander, Sucre, Tolima, Valle Del Cauca, Vichada provinces",Wildfire,--,31,200,2010-0289
00/08/2010,00/08/2010,Bolivia (Plurinational State of),BOL,"Beni, Pando, Santa Cruz, Cochabamba, La Paz provinces",Wildfire,Forest fire,,300,2010-0421
00/01/2010,00/06/2010,Barbados,BRB,"Christ Church, St. Andrew, St. George, St. James, St. John, St. Joseph, St. Lucy, St. Michael, St. Peter, St. Phillip, St. Tomas provinces",Drought,Drought,,,2010-9077
00/01/2010,00/06/2010,Grenada,GRD,"St. Patrick's, Name Unknown, St. George's provinces",Drought,Drought,,,2010-9077
00/01/2010,00/06/2010,Guyana,GUY,"Barima Waini (region N°1), Cuyuni/mazaruni (region N°7), Pomeroon/supenaam (region N°2), Potaro/siparuni (region N°8), Upper Takutu/upper Essequibo (region N°9) provinces",Drought,Drought,,,2010-9077
00/01/2010,00/06/2010,Saint Lucia,LCA,"Area Under National Administration, Region Number 1 - 8 provinces",Drought,Drought,,,2010-9077
00/01/2010,00/06/2010,Trinidad and Tobago,TTO,"Arima, Chaguanas, Couva/Tabaquite/Talparo, Diego Martin, Penal/Debe, Point Fortin, Port Of Spain, Princes Town, Rio Claro/Mayaro, San Fernando, San Juan/Laventille, Sangre Grande, Siparia, Tobago, Tunapuna/Piarco provinces",Drought,Drought,,,2010-9077
00/01/2010,00/06/2010,Saint Vincent and the Grenadines,VCT,"Carriacou, Petite Martinique islands (Grenadines province)",Drought,Drought,,,2010-9077
00/06/2010,00/09/2010,Bolivia (Plurinational State of),BOL,"Santa Cruz, Tarija, Chuquisaca provinces",Drought,Drought,,62500,2010-9253
00/10/2010,00/00/2010,Brazil,BRA,Amazonas province,Drought,Drought,,62000,2010-9556
00/02/2011,00/02/2011,Chile,CHL,Maule province,Wildfire,"Land fire (Brush, Bush, Pastur",,400,2011-0097
9/4/11,30/04/2011,United States of America (the),USA,Texas province,Wildfire,"Land fire (Brush, Bush, Pastur",2,1305,2011-0140
00/03/2011,00/05/2011,Mexico,MEX,"Acuna, Muzquiz, Ocampo, Arteaga districts (Coahuila province)",Wildfire,"Land fire (Brush, Bush, Pastur",,,2011-0161
4/9/11,9/9/11,United States of America (the),USA,Bastrop district (Texas province),Wildfire,Forest fire,4,4800,2011-0349
29/12/2011,6/1/12,Chile,CHL,"Maule, Biobio, Magallanes y Antartica chilena, Araucania provinces",Wildfire,Forest fire,1,1082,2011-0584
14/05/2011,16/05/2011,Canada,CAN,"Slave Lake area (Division No. 17 district, Alberta province)",Wildfire,Forest fire,1,7000,2011-0630
29/05/2011,23/06/2011,United States of America (the),USA,"Arizona, Minnesota, Texas, Florida provinces",Wildfire,Forest fire,2,,2011-0639
00/09/2011,00/12/2011,Mexico,MEX,"Nuevo Leon, Guanajuato, Sonora, Chihuahua, Coahuila, Durango, Zacatecas, San Luis Potosi provinces",Drought,Drought,,2500000,2011-9363
00/01/2011,00/11/2011,United States of America (the),USA,"Texas, Oklahoma, New Mexico, Arizona, Kansas, Louisiana provinces",Drought,Drought,,,2011-9363
23/06/2012,10/7/12,United States of America (the),USA,"Colorado Springs city (El Paso district, Colorado province)",Wildfire,--,2,1038,2012-0232
3/8/12,8/8/12,United States of America (the),USA,"Cleveland, Creek, Oklahoma, Payne districts (Oklahoma province)",Wildfire,--,1,1809,2012-0542
1/1/12,6/1/12,Chile,CHL,"Biobio, Magallanes y Antartica chilena provinces",Wildfire,--,7,,2012-0605
1/5/12,25/09/2012,Ecuador,ECU,"Azuay, El Oro, Imbabura, Loja provinces",Wildfire,Forest fire,5,1945,2012-0608
00/01/2012,00/01/2012,Paraguay,PRY,"Concepcion, San pedro, Cordillera, Guaira, Caaguazu, Caazapa, Itapua, Misiones, Paraguari, Alto Parana, Central, Neembucu, Amambay, Canindeyu provinces",Drought,Drought,,1391900,2012-9021
00/06/2012,00/00/2012,United States of America (the),USA,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin provinces",Drought,Drought,,,2012-9235
00/06/2012,00/00/2012,Guatemala,GTM,"Jalapa, El Progreso, Zacapa, Santa Rosa, Guatemala, Sacatepéquez, Solola, Chimaltenango, Baja Verapaz, Quiché, Huehuetenango provinces",Drought,Drought,,266485,2012-9355
00/09/2012,00/09/2012,Honduras,HND,"Choluteca, Francisco Morazan, Gracias A Dios, La Paz, Olancho, Paraiso, Valle provinces",Drought,Drought,,125000,2012-9379
00/06/2012,00/12/2012,United States of America (the),USA,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Arizona, California, Colorado, Nevada, New Mexico, Oklahoma, Texas, Utah provinces",Drought,Drought,,,2012-9489
00/05/2012,00/05/2013,Brazil,BRA,"Minas Gerias, Pernambuco, Bahia provinces",Drought,Drought,,4000000,2012-9607
30/05/2013,8/6/13,United States of America (the),USA,Los Angeles district (California province),Wildfire,Forest fire,,110,2013-0209
6/6/13,20/06/2013,United States of America (the),USA,"Black Forest area (El Paso district, Colorado province)",Wildfire,Forest fire,2,1617,2013-0210
28/06/2013,12/7/13,United States of America (the),USA,"Yarnell area (Yavapai district, Arizona province)",Wildfire,Forest fire,19,387,2013-0212
3/8/13,1/9/13,United States of America (the),USA,"Yosemite valley (Mariposa district, California province)",Wildfire,--,,36,2013-0315
9/9/13,15/09/2013,United States of America (the),USA,Shasta district (California province),Wildfire,--,1,225,2013-0404
00/01/2013,00/05/2013,Panama,PAN,"Coclé, Veraguas, Los santos, Herrera provinces",Drought,Drought,,,2013-9185
00/02/2013,00/06/2013,Ecuador,ECU,"Zapotillo, Celica, Paltas, Macara, Sozoranga districts (Loja province)",Drought,Drought,,3165,2013-9308
00/01/2013,00/09/2013,Bolivia (Plurinational State of),BOL,"Tarija, Santa Cruz, Chuquisaca, Cochabamba, Beni, La Paz provinces",Drought,Drought,,340355,2013-9369
00/09/2013,00/08/2014,Paraguay,PRY,"Presidente Hayes, Boqueron, Alto Paraguay, San Pedro, Concepcion, Amambay, Canindeyu, Alto Parana, Itapua, Cordillera, Guaira, Neembucu, Paraguari, Caazapa, Caaguazu provinces",Drought,Drought,,75000,2013-9496
12/4/14,21/04/2014,Chile,CHL,Valparaiso province,Wildfire,"Land fire (Brush, Bush, Pastur",12,11000,2014-0118
11/5/14,20/05/2014,United States of America (the),USA,"Hutchinson district (Texas province), San Diego district (California province)",Wildfire,Forest fire,2,429,2014-0165
00/01/2014,00/12/2014,United States of America (the),USA,San Joaquin district (California province),Drought,Drought,,,2014-9023
00/01/2014,00/04/2014,Brazil,BRA,"Alagoas, Bahia, Ceara, Maranhao, Paraiba, Pernambuco, Piaui, Rio Grande Do Norte, Sergipe provinces",Drought,Drought,,27000000,2014-9025
00/01/2014,00/07/2015,Haiti,HTI,"Macaya area (Cayes district, Sud province), Nord province",Drought,Drought,,1000000,2014-9102
00/08/2014,00/00/2016,Guatemala,GTM,"Baja Verapaz, El Progreso, Zacapa, Chiquimula, Jalapa, Jutiapa, Quiché, Huehuetenango, Totonicapán, San Marcos, Retalhuleu, Santa Rosa, Escuintla provinces",Drought,Drought,,1300000,2014-9277
00/04/2014,00/07/2015,Honduras,HND,"San Marcos De Sierra, Camasca districts (Intibuca province), Moroceli, Alauca, Oropoli, Teupasenti districts (Paraiso province), Ocotepeque, Copan, Santa Barbara, Yoro, Comayagua, Olancho, Lempira, La Paz, Valle, Choluteca, Francisco Morazan provinces",Drought,Drought,,571710,2014-9332
00/10/2014,00/10/2014,Bolivia (Plurinational State of),BOL,Santa Cruz province,Drought,Drought,,51180,2014-9457
00/01/2014,00/11/2014,Jamaica,JAM,"Saint Thomas, Saint Mary, Portland, Clarendon, Manchester, Saint Catherine, Saint Andrew And Kingston provinces",Drought,Drought,,91545,2014-9469
00/08/2015,00/08/2015,Costa Rica,CRI,"Alajuela, Cartago, Guanacaste, Heredia, Limon, Puntarenas, San Jose provinces",Drought,Drought,,,2014-9580
00/08/2014,00/02/2015,Nicaragua,NIC,"Atlantico Norte, Atlantico Sur, Boaco, Carazo, Chinandega, Chontales, Esteli, Granada, Jinotega, Leon, Madriz, Managua, Masaya, Matagalpa, Nueva Segovia, Rio San Juan, Rivas provinces",Drought,Drought,,460000,2014-9580
00/04/2015,00/04/2016,El Salvador,SLV,"La Union, San Miguel, Morazan, Usulutan, Ahuachapan, Sonsonate, Santa Ana, Chalatenango provinces",Drought,Drought,,500000,2014-9580
13/03/2015,21/03/2015,Chile,CHL,Valparaiso province,Wildfire,Forest fire,1,32,2015-0092
1/7/15,10/7/15,Canada,CAN,"Saskatchewan, Alberta, British Columbia provinces",Wildfire,Forest fire,,13036,2015-0275
22/07/2015,13/08/2015,United States of America (the),USA,"Lake, Napa, Solano, Yolo, Modoc, Colusa districts (California province)",Wildfire,--,1,129,2015-0312
13/08/2015,31/08/2015,United States of America (the),USA,"California, Idaho, Montana, Oregon, Washington provinces",Wildfire,--,4,608,2015-0401
13/09/2015,20/09/2015,United States of America (the),USA,"Lake, Napa, Sonoma, Butte districts (California province)",Wildfire,"Land fire (Brush, Bush, Pastur",4,7302,2015-0421
00/01/2015,00/12/2015,United States of America (the),USA,"California, Nevada, Oregon, Washington, Idaho, Montana, Utah, Arizona provinces",Drought,Drought,,,2015-9210
00/08/2015,00/08/2015,Panama,PAN,"Coclé, Colón, Kuna Yala, Herrera, Los Santos, Panamá, Bocas del Toro, Chiriquí, Darién, Emberá, Ngöbe Buglé, Veraguas provinces",Drought,Drought,,,2015-9353
00/10/2015,00/02/2016,Colombia,COL,"Caldas, Tolima, Quindio, Huila, Boyaca, Valle Del Cauca, Santander, Narino, Caqueta, Risaralda, Guajira, Atlantico, Magdalena, Bolivar, Arauca, Casanare provinces",Drought,Drought,,,2015-9372
00/05/2015,00/06/2015,Cuba,CUB,Guantanamo province,Drought,Drought,,100000,2015-9372
1/5/16,9/5/16,Canada,CAN,"Fort McMurray city (Wood Buffalo area, Division No. 16 district, Alberta province)",Wildfire,Forest fire,,7200,2016-0172
25/06/2016,26/06/2016,United States of America (the),USA,California,Wildfire,Forest fire,2,891,2016-0206
00/02/2016,00/03/2016,Haiti,HTI,,Drought,Drought,,3600000,2016-9052
00/01/1972,00/00/1975,Benin,BEN,Entire country,Drought,Drought,,115000,1969-9006
00/00/1972,00/00/1975,Cabo Verde,CPV,,Drought,Drought,,,1969-9006
00/01/1971,00/00/1975,Gambia (the),GMB,Countrywide,Drought,Drought,,150000,1969-9006
00/00/1972,00/00/1975,Guinea-Bissau,GNB,,Drought,Drought,,,1969-9006
00/01/1970,00/01/1970,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1970-0093
00/04/1970,00/04/1970,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1970-0094
00/01/1970,00/00/1970,Botswana,BWA,Countrywide,Drought,Drought,,87600,1970-9073
00/04/1971,00/04/1971,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1971-0100
00/10/1971,00/10/1971,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1971-0102
00/01/1971,00/00/1971,Cameroon,CMR,,Drought,Drought,,400000,1971-9001
00/01/1971,00/00/1971,Ghana,GHA,Countrywide,Drought,Drought,,12000,1971-9003
00/01/1971,00/00/1971,Kenya,KEN,Countrywide,Drought,Drought,,150000,1971-9004
00/01/1971,00/00/1971,Morocco,MAR,,Drought,Drought,,137000,1971-9005
00/01/1971,00/00/1971,Togo,TGO,Countrywide,Drought,Drought,,150000,1971-9006
00/08/1971,00/00/1973,Afghanistan,AFG,"Central, North-West, North-East, West regions",Drought,Drought,,,1971-9085
00/01/1972,00/01/1972,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1972-0097
00/04/1972,00/04/1972,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1972-0098
00/10/1972,00/10/1972,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1972-0099
00/00/1972,00/00/1973,Nepal,NPL,Hill area,Drought,Drought,,900000,1972-9075
00/00/1972,00/00/1973,India,IND,Central,Drought,Drought,,200000000,1972-9116
00/00/1972,00/00/1973,Indonesia,IDN,"Central Java, Southern Isles",Drought,Drought,,3500000,1972-9131
00/03/1973,00/03/1973,Gambia (the),GMB,,Wildfire,"Land fire (Brush, Bush, Pastur",,5000,1973-0059
00/01/1973,00/01/1973,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1973-0095
00/04/1973,00/04/1973,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1973-0096
00/12/1973,00/00/1978,Ethiopia,ETH,"Tigre, Wollo, North Shoa, Tigray, Kangra provinces",Drought,Drought,100000,3000000,1973-9005
00/12/1974,00/00/1976,Somalia,SOM,North West to Central areas,Drought,Drought,19000,230000,1973-9005
00/01/1974,00/01/1974,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1974-0114
00/04/1974,00/04/1974,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1974-0115
00/10/1974,00/10/1974,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1974-0117
00/10/1974,00/00/1974,Bangladesh,BGD,Northwest,Drought,Drought,,,1974-9049
00/12/1974,00/01/1975,Australia,AUS,Central New South Wales,Drought,Drought,,,1974-9100
00/01/1975,00/01/1975,Australia,AUS,Kangaroo Isl.,Wildfire,"Land fire (Brush, Bush, Pastur",,,1975-0102
00/01/1975,00/01/1975,Australia,AUS,Mildura region,Wildfire,"Land fire (Brush, Bush, Pastur",,,1975-0103
00/01/1975,00/00/1975,Yemen P Dem Rep,YMD,,Drought,Drought,,,1975-9133
00/00/1976,00/00/1976,Australia,AUS,"Victoria, South Australia, Southern Inland New South Wales",Drought,Drought,,,1976-9126
00/05/1976,00/08/1976,Australia,AUS,Southwest of Western Australia,Drought,Drought,,,1976-9127
00/01/1976,00/05/1976,Hong Kong,HKG,Hong Kong,Drought,Drought,,,1976-9134
00/00/1977,00/00/1978,Burkina Faso,BFA,Nationwide,Drought,Drought,,442000,1976-9152
00/00/1977,00/00/1978,Gambia (the),GMB,,Drought,Drought,,,1976-9152
00/00/1978,00/00/1978,Mali,MLI,Niger River area,Drought,Drought,,,1976-9152
00/00/1976,00/00/1977,Mauritania,MRT,,Drought,Drought,,1420000,1976-9152
00/00/1977,00/00/1978,Senegal,SEN,Countrywide,Drought,Drought,,3715000,1976-9152
00/07/1976,00/00/1976,Belgium,BEL,,Drought,Drought,,,1976-9162
00/00/1976,00/00/1977,Rwanda,RWA,Widespread,Drought,Drought,,1700000,1976-9196
00/02/1977,00/02/1977,Australia,AUS,Western district,Wildfire,"Land fire (Brush, Bush, Pastur",,,1977-0225
00/12/1977,00/12/1977,Australia,AUS,"Blue Mountains, New South Wales",Wildfire,"Land fire (Brush, Bush, Pastur",3,,1977-0227
00/00/1977,00/00/1977,Sri Lanka,LKA,,Drought,Drought,,250000,1977-9021
00/00/1977,00/00/1977,"Tanzania, United Republic of",TZA,Tanga,Drought,Drought,,20000,1977-9022
00/00/1977,00/00/1977,Tunisia,TUN,"South, Central regions",Drought,Drought,,31400,1977-9024
00/00/1977,00/00/1977,Yemen Arab Rep,YMN,,Drought,Drought,,,1977-9026
00/00/1977,00/00/1977,Yemen P Dem Rep,YMD,,Drought,Drought,,,1977-9026
00/00/1977,00/00/1977,Lao People's Democratic Republic (the),LAO,Southern provinces,Drought,Drought,,3500000,1977-9029
00/04/1977,00/00/1977,Japan,JPN,Okinawa,Drought,Drought,,,1977-9055
00/05/1977,00/00/1977,Ghana,GHA,"North, Upper regions",Drought,Drought,,,1977-9062
00/01/1977,00/05/1977,Hong Kong,HKG,,Drought,Drought,,,1977-9195
10/4/78,10/4/78,Benin,BEN,Aguegues (Portonovo),Wildfire,Forest fire,2,7200,1978-0053
00/01/1978,00/01/1978,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1978-0206
00/10/1978,00/10/1978,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1978-0208
00/04/1978,00/00/1978,Indonesia,IDN,Flores (Tilor Isl.),Drought,Drought,63,17220,1978-9002
00/00/1978,00/00/1978,China,CHN,"Anhwei, Kiangsu Province",Drought,Drought,,6000000,1978-9008
00/00/1978,00/00/1979,Congo (the Democratic Republic of the),COD,Bas Zaire,Drought,Drought,,500000,1978-9125
00/00/1978,00/04/1979,Mauritania,MRT,Southern,Drought,Drought,,27000,1978-9126
00/02/1978,00/00/1978,Philippines (the),PHL,Santos City,Drought,Drought,,3665,1978-9167
00/00/1978,00/00/1978,Australia,AUS,"Southern Queensland, New South Wales, Victoria, Northeast Tasmania",Drought,Drought,,,1978-9200
00/02/1979,00/02/1979,Myanmar,MMR,,Wildfire,Forest fire,,30000,1979-0023
00/01/1979,00/01/1979,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1979-0201
00/10/1979,00/10/1979,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1979-0203
00/02/1979,00/02/1979,Australia,AUS,"Act, Gouldburn,Yass, Mittagong, New South Wales",Wildfire,"Land fire (Brush, Bush, Pastur",,,1979-0241
00/00/1979,00/00/1982,China,CHN,Hwei province,Drought,Drought,,,1979-9004
00/00/1979,00/00/1979,India,IND,,Drought,Drought,,10000000,1979-9005
00/01/1979,00/00/1982,Mozambique,MOZ,"Nampula (North province), Cabo Delgado, Nampula, Tete, Manica provinces",Drought,Drought,,6000000,1979-9118
00/00/1979,00/00/1980,Senegal,SEN,"Louga, Senegal Oriental",Drought,Drought,,950000,1979-9122
00/00/1979,00/00/1980,Uganda,UGA,Karamoja,Drought,Drought,,500000,1979-9128
00/00/1979,00/00/1980,Nepal,NPL,,Drought,Drought,,3500000,1979-9131
00/00/1979,00/00/1980,Kenya,KEN,Turkana district,Drought,Drought,,40000,1979-9177
00/10/1979,00/12/1979,Hong Kong,HKG,,Drought,Drought,,,1979-9200
00/01/1979,00/00/1979,Sri Lanka,LKA,,Drought,Drought,,,1979-9238
00/06/1979,00/00/1979,Bangladesh,BGD,"Chittagong, Rangpur Mymenshingh region",Drought,Drought,18,2000,1979-9270
00/01/1980,00/01/1980,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1980-0214
00/10/1980,00/10/1980,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1980-0217
00/02/1980,00/02/1980,Australia,AUS,Adelaide Hills (South),Wildfire,"Land fire (Brush, Bush, Pastur",,40,1980-0288
00/06/1980,00/00/1980,Djibouti,DJI,"Countrywide, especially Tadjourah",Drought,Drought,,145000,1980-9005
00/01/1980,00/00/1980,Somalia,SOM,,Drought,Drought,,,1980-9005
00/06/1980,00/00/1980,Sudan (the),SDN,,Drought,Drought,,,1980-9005
00/03/1980,00/00/1980,Sri Lanka,LKA,Central,Drought,Drought,,,1980-9011
00/01/1983,00/00/1985,Benin,BEN,"Oueme, Zou, Borgou, Atacora provinces",Drought,Drought,,2100000,1980-9114
00/11/1980,00/00/1985,Burkina Faso,BFA,,Drought,Drought,,1250000,1980-9114
00/00/1982,00/00/1985,Cabo Verde,CPV,,Drought,Drought,,,1980-9114
00/11/1981,00/00/1985,Chad,TCD,,Drought,Drought,3000,1500000,1980-9114
00/00/1983,00/00/1983,Côte dIvoire,CIV,Central,Drought,Drought,,,1980-9114
00/09/1980,00/00/1985,Gambia (the),GMB,Countrywide,Drought,Drought,,500000,1980-9114
00/10/1983,00/00/1985,Ghana,GHA,Countrywide,Drought,Drought,,12500000,1980-9114
00/02/1981,00/00/1983,Guinea,GIN,Upper and Middle region,Drought,Drought,,,1980-9114
00/00/1982,00/00/1985,Guinea-Bissau,GNB,,Drought,Drought,,,1980-9114
00/02/1983,00/00/1983,Liberia,LBR,,Drought,Drought,,,1980-9114
00/01/1980,00/00/1985,Mali,MLI,Western region,Drought,Drought,,1500000,1980-9114
00/06/1980,00/00/1985,Mauritania,MRT,,Drought,Drought,,1600000,1980-9114
00/06/1980,00/00/1985,Niger (the),NER,,Drought,Drought,,3500000,1980-9114
00/00/1982,00/00/1985,Senegal,SEN,,Drought,Drought,,1200000,1980-9114
00/02/1983,00/00/1983,Togo,TGO,,Drought,Drought,,,1980-9114
00/08/1980,00/00/1980,South Africa,ZAF,Natal,Drought,Drought,,,1980-9125
00/00/1980,00/00/1983,Spain,ESP,Southern region,Drought,Drought,,,1980-9359
00/10/1980,00/00/1981,Papua New Guinea,PNG,"Enga, Western highlands, Southern higlands",Drought,Drought,,40000,1980-9363
00/01/1980,00/07/1980,Philippines (the),PHL,Mindanao,Drought,Drought,,1002100,1980-9364
11/4/81,11/4/81,Myanmar,MMR,"Taungdwingyi, central Burma",Wildfire,Forest fire,8,48588,1981-0045
00/01/1981,00/01/1981,Hong Kong,HKG,,Wildfire,Forest fire,,,1981-0195
00/10/1981,00/10/1981,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1981-0198
9/5/81,9/5/81,China,CHN,Near Beijing,Wildfire,Forest fire,,,1981-0233
00/00/1981,00/00/1981,Sri Lanka,LKA,,Drought,Drought,,,1981-9005
00/00/1981,00/00/1981,Madagascar,MDG,"Toliary, Tolagnaro",Drought,Drought,,1000000,1981-9012
00/00/1981,00/00/1985,Mozambique,MOZ,"South, Central, Maputo, Gaza, Inhambane, Manica, Sofala, Zambezi",Drought,Drought,100000,4750000,1981-9016
00/00/1981,00/00/1983,Algeria,DZA,,Drought,Drought,,,1981-9118
00/06/1983,00/00/1985,Nigeria,NGA,"North, central, south",Drought,Drought,,3000000,1981-9120
00/08/1981,00/00/1981,Comoros (the),COM,Great Comoros Isl.,Drought,Drought,,,1981-9121
00/00/1981,00/00/1981,Spain,ESP,,Drought,Drought,,,1981-9130
00/00/1981,00/00/1982,Australia,AUS,"Queensland, New South Wales, Victoria States",Drought,Drought,,80000,1981-9188
00/00/1981,00/00/1981,Hong Kong,HKG,,Drought,Drought,,,1981-9194
00/07/1981,00/00/1981,Angola,AGO,"Benguela, Mocamedes, Huila, Cunene, Kuando-Kobango, Bie",Drought,Drought,,80000,1981-9309
00/04/1982,00/00/1987,Botswana,BWA,Nationwide,Drought,Drought,,1037300,1981-9309
00/04/1982,00/00/1984,Namibia,NAM,,Drought,Drought,,,1981-9309
00/03/1982,00/00/1983,South Africa,ZAF,"Countrywide, Transvaal, Orange Free, Natal states",Drought,Drought,,,1981-9309
00/00/1983,00/00/1983,Swaziland,SWZ,Nationwide,Drought,Drought,500,,1981-9309
00/01/1982,00/00/1982,Zambia,ZMB,"south, west and central",Drought,Drought,,,1981-9309
00/10/1982,00/00/1984,Zimbabwe,ZWE,"central, south east and west",Drought,Drought,,,1981-9309
00/01/1982,00/01/1982,Hong Kong,HKG,"Kwun Tong, Wong Tai Sin, Tsuen Wan, Mong Kok",Wildfire,"Land fire (Brush, Bush, Pastur",,9000,1982-0268
00/01/1982,00/01/1982,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1982-0269
24/08/1982,24/08/1982,France,FRA,South-East departments,Wildfire,Forest fire,2,18,1982-0304
00/01/1982,00/12/1982,Indonesia,IDN,"Irian Jaya, East Timor",Drought,Drought,280,,1982-9007
00/07/1982,00/00/1982,France,FRA,"Corsica, Var",Drought,Drought,,,1982-9303
00/07/1983,00/00/1983,Bangladesh,BGD,,Drought,Drought,,20000000,1982-9350
00/06/1982,00/00/1983,India,IND,"districts of Bhiwani, Gurgaon, Hisar, Mahendargarh, and Rohtak, Kerala, Tami Nadu, Rajasthan",Drought,Drought,,100000000,1982-9350
00/09/1982,00/00/1983,Sri Lanka,LKA,,Drought,Drought,,2000000,1982-9350
16/02/1983,16/02/1983,Australia,AUS,"South Australia, Victoria",Wildfire,"Land fire (Brush, Bush, Pastur",75,11000,1983-0045
25/07/1983,25/07/1983,Italy,ITA,"Sardinia, Calabria",Wildfire,Forest fire,7,20,1983-0099
00/09/1983,00/09/1983,Samoa,WSM,Northwest Savaii Isl.,Wildfire,Forest fire,,1000,1983-0113
00/08/1983,00/08/1983,France,FRA,,Wildfire,Forest fire,12,,1983-0208
00/10/1983,00/10/1983,Hong Kong,HKG,,Wildfire,"Land fire (Brush, Bush, Pastur",,,1983-0310
25/07/1983,25/07/1983,Germany Fed Rep,DFR,Basse-Saxe,Wildfire,Forest fire,,,1983-0350
22/07/1983,22/07/1983,Greece,GRC,North,Wildfire,Forest fire,12,,1983-0357
3/11/83,3/11/83,Israel,ISR,Jerusalem,Wildfire,Forest fire,,,1983-0365
3/8/83,3/8/83,Poland,POL,,Wildfire,Forest fire,,,1983-0377
24/09/1983,24/09/1983,Portugal,PRT,Central region,Wildfire,Forest fire,,,1983-0379
25/07/1983,25/07/1983,Yugoslavia,YUG,"Pelijesac, Dubrovnik",Wildfire,Forest fire,,,1983-0409
00/00/1983,00/00/1983,Philippines (the),PHL,Misamis Oriental,Drought,Drought,,1691060,1983-9016
00/00/1983,00/00/1983,Fiji,FJI,Western division,Drought,Drought,,31000,1983-9018
00/01/1983,00/08/1983,China,CHN,Tibet,Drought,Drought,,,1983-9019
00/02/1983,00/11/1984,Central African Republic,CAF,all coutry,Drought,Drought,,,1983-9060
00/00/1984,00/00/1984,Congo (the Democratic Republic of the),COD,"Haut Zaire, Kivu province",Drought,Drought,,300000,1983-9060
00/02/1983,00/00/1983,Congo (the),COG,Northern area,Drought,Drought,,,1983-9060
00/00/1983,00/00/1984,Djibouti,DJI,,Drought,Drought,,80000,1983-9060
00/05/1983,00/00/1984,Ethiopia,ETH,"Wollo, Gondar, Goe, Eritrea, Tigrai, Shoa, Harerge, Sidamo",Drought,Drought,300000,7750000,1983-9060
00/00/1984,00/00/1984,Kenya,KEN,,Drought,Drought,,600000,1983-9060
